0.00	0.000
0.01	857.647
0.04	954.785
0.08	913.544
0.12	927.823
0.16	919.100
0.20	919.595
0.24	916.682
0.28	915.395
0.32	913.525
0.36	912.058
0.40	910.551
0.44	909.180
0.48	907.763
0.52	906.496
0.56	905.294
0.60	904.034
0.64	902.880
0.68	901.733
0.72	900.644
0.76	899.489
0.80	898.448
0.84	897.394
0.88	896.390
0.92	895.312
0.96	894.339
1.00	893.343
1.04	892.377
1.08	891.435
1.12	890.419
1.16	889.500
1.20	888.499
1.24	887.654
1.28	886.720
1.32	885.754
1.36	884.862
1.40	883.893
1.44	883.073
1.48	882.110
1.52	881.241
1.56	880.337
1.60	879.399
1.64	878.531
1.68	877.641
1.72	876.782
1.76	875.889
1.80	874.959
1.84	874.098
1.88	873.210
1.92	872.281
1.96	871.422
2.00	870.539
2.04	869.685
2.08	868.795
2.12	867.867
2.16	867.006
2.20	866.117
2.24	865.186
2.28	864.323
2.32	863.430
2.36	862.496
2.40	861.630
2.44	860.789
2.48	859.850
2.52	858.979
2.56	858.077
2.60	857.133
2.64	856.256
2.68	855.348
2.72	854.450
2.76	853.492
2.80	852.609
2.84	851.690
2.88	850.731
2.92	849.837
2.96	848.912
3.00	847.996
3.04	397.662
3.08	270.454
3.12	262.949
3.16	254.969
3.20	247.296
3.24	239.841
3.28	232.600
3.32	225.594
3.36	218.788
3.40	212.177
3.44	205.794
3.48	199.581
3.52	193.569
3.56	187.741
3.60	182.078
3.64	176.589
3.68	171.267
3.72	166.117
3.76	161.104
3.80	156.244
3.84	151.542
3.88	146.973
3.92	142.552
3.96	138.249
4.00	134.093
4.04	130.048
4.08	126.133
4.12	122.330
4.16	118.650
4.20	115.075
4.24	111.608
4.28	108.254
4.32	104.988
4.36	101.828
4.40	98.758
4.44	95.787
4.48	92.895
4.52	90.102
4.56	87.389
4.60	84.752
4.64	82.201
4.68	79.722
4.72	77.324
4.76	74.998
4.80	72.734
4.84	70.543
4.88	68.418
4.92	66.359
4.96	64.357
5.00	62.417
5.04	60.539
5.08	58.714
5.12	56.945
5.16	55.226
5.20	53.563
5.24	51.947
5.28	50.383
5.32	48.864
5.36	47.391
5.40	45.962
5.44	44.577
5.48	43.231
5.52	41.929
5.56	40.664
5.60	39.437
5.64	38.247
5.68	37.092
5.72	35.973
5.76	34.887
5.80	33.836
5.84	32.814
5.88	31.826
5.92	30.863
5.96	29.930
6.00	29.027
6.04	28.150
6.08	27.302
6.12	26.477
6.16	25.676
6.20	24.900
6.24	24.147
6.28	23.418
6.32	22.710
6.36	22.022
6.40	21.358
6.44	20.712
6.48	20.086
6.52	19.477
6.56	18.889
6.60	18.316
6.64	17.762
6.68	17.224
6.72	16.703
6.76	16.197
6.80	15.706
6.84	15.230
6.88	14.769
6.92	14.320
6.96	13.887
7.00	13.466
7.04	13.058
7.08	12.661
7.12	12.277
7.16	11.904
7.20	11.543
7.24	11.193
7.28	10.852
7.32	10.523
7.36	10.203
7.40	9.890
7.44	9.587
7.48	9.301
7.52	9.020
7.56	8.748
7.60	8.486
7.64	8.213
7.68	7.969
7.72	7.736
7.76	7.509
7.80	7.289
7.84	7.074
7.88	6.864
7.92	6.661
7.96	6.464
8.00	0.000
