0.0000	0.00
0.0025	382.17
0.0050	572.73
0.0075	713.67
0.0100	861.28
0.0125	926.69
0.0150	966.67
0.0175	991.96
0.0200	1008.57
0.0225	1019.68
0.0250	1027.18
0.0275	1032.34
0.0300	1035.85
0.0325	1038.26
0.0350	1039.97
0.0375	1041.06
0.0400	1041.89
0.0425	1042.42
0.0450	1042.72
0.0475	1042.98
0.0500	1043.13
0.0525	1043.22
0.0550	1043.27
0.0575	1043.23
0.0600	1043.25
0.0625	1043.22
0.0650	1043.20
0.0675	1043.20
0.0700	1043.10
0.0725	1043.09
0.0750	1043.03
0.0775	1042.99
0.0800	1042.94
0.0825	1042.90
0.0850	1042.79
0.0875	1042.76
0.0900	1042.70
0.0925	1042.66
0.0950	1042.61
0.0975	1042.56
0.1000	1042.45
0.1025	1042.43
0.1050	1042.37
0.1075	1042.33
0.1100	1042.27
0.1125	1042.23
0.1150	1042.12
0.1175	1042.09
0.1200	1042.04
0.1225	1041.99
0.1250	1041.94
0.1275	1041.89
0.1300	1041.78
0.1325	1041.76
0.1350	1041.74
0.1375	1041.69
0.1400	1041.64
0.1425	1041.59
0.1450	1041.49
0.1475	1041.46
0.1500	1041.40
0.1525	1041.36
0.1550	1041.31
0.1575	1041.26
0.1600	1041.16
0.1625	1041.13
0.1650	1041.07
0.1675	1041.03
0.1700	1040.98
0.1725	1040.93
0.1750	1040.83
0.1775	1040.80
0.1800	1040.75
0.1825	1040.70
0.1850	1040.65
0.1875	1040.55
0.1900	1040.52
0.1925	1040.47
0.1950	1040.42
0.1975	1040.37
0.2000	1040.33
0.2025	1040.22
0.2050	1040.23
0.2075	1040.17
0.2100	1040.13
0.2125	1040.08
0.2150	1040.04
0.2175	1039.93
0.2200	1039.90
0.2225	1039.85
0.2250	1039.81
0.2275	1039.76
0.2300	1039.71
0.2325	1039.61
0.2350	1039.58
0.2375	1039.53
0.2400	1039.48
0.2425	1039.44
0.2450	1039.39
0.2475	1039.28
0.2500	1039.26
0.2525	1039.20
0.2550	1039.16
0.2575	1039.11
0.2600	1039.07
0.2625	1038.96
0.2650	1038.94
0.2675	1038.88
0.2700	1038.84
0.2725	1038.79
0.2750	1038.75
0.2775	1038.68
0.2800	1038.65
0.2825	1038.60
0.2850	1038.55
0.2875	1038.51
0.2900	1038.46
0.2925	1038.36
0.2950	1038.33
0.2975	1038.28
0.3000	1038.24
0.3025	1038.19
0.3050	1038.14
0.3075	1038.04
0.3100	1038.01
0.3125	1037.96
0.3150	1037.92
0.3175	1037.87
0.3200	1037.83
0.3225	1037.72
0.3250	1037.70
0.3275	1037.64
0.3300	1037.60
0.3325	1037.55
0.3350	1037.51
0.3375	1037.41
0.3400	1037.38
0.3425	1037.33
0.3450	1037.29
0.3475	1037.24
0.3500	1037.17
0.3525	1037.14
0.3550	1037.09
0.3575	1037.05
0.3600	1037.00
0.3625	1036.96
0.3650	1036.85
0.3675	1036.83
0.3700	1036.78
0.3725	1036.73
0.3750	1036.69
0.3775	1036.64
0.3800	1036.54
0.3825	1036.52
0.3850	1036.46
